id,title
7315,Are You 4 Real?
7317,Bingo Is His Name-O
7318,Bob the Builder: Scoop's Construction Site Game
7319,Bratz Passion for Fashion
7321,Express Yourself
7322,Frog Tennis
7323,Fun Funky Fingernails
7324,Funky Monkeys
7325,Zoofari
7326,Itsy Bitsy Spider
7328,Lizzie McGuire: What Would Lizzie Do
7330,Nutty Elephant
7331,Rum Rebellion
7332,Pro Jax
7333,The Simpsons: What Would Homer Do
7335,G.I. Joe Commando Attack
7337,Shining Path: The Struggle for Peru
7339,Special Delivery
7340,Powerplay
7341,Terning-skak
7342,Chinese Tiles
7343,Chatter Matters
7345,Sex Quest
7348,Dr. Ruth's Game of Good Sex
7350,Look at the Schmuck on that Camel
7351,Playboy: The Game of Elegant Lifestyles
7352,The Ythri
7353,Command at Sea
7355,The Red Storm
7356,Vegas
7357,Chain Letters
7358,It Takes Two
7360,The Mating Game
7361,Mob Strategy: The Takeover Game
7362,Rhyme Time
7363,Trivia
7364,Game of the Week: Sports Action in Baseball
7369,Brunete
7370,Battle Masters: Chaos Warband
7371,Battle Masters: Imperial Lords
7372,The Golden Horde
7373,Taino
7374,Veptheca
7375,The Chick Game
7376,VFR Pilot Game
7379,Quebec Libre
7380,Rubberneckers
7381,Das Spitzweg-Spiel
7383,Red Star Falling
7385,Richard I the Lionheart
7386,Wake Island
7387,Sheridan's Ride
7388,Trivia Adventure
7389,The Castle
7390,Air Force Dauntless Expansion Kit
7391,Air Duel: Danger Zone
7392,Foxhole
7393,Electronic Battle Cry
7394,MTB
7395,Surigao Strait
7396,Fox One
7397,Atlantis 12500 B.C.
7398,Time Tunnels
7401,Das Campus-Spiel
7402,Interstate Highway Bingo
7403,Micro Fleet: Napoleonic Naval
7404,Micro Colonial
7405,Micro Ancient
7406,Micro Napoleonics
7407,U-Boat
7408,The Book of Cards for Kids
7409,Tunisia 1943
7411,Crimea
7412,Crete 1941
7413,Sidi Rezegh
7414,Cassino
7415,Caen
7416,Battle of the Bands: Backstage Pass
7417,Bananas
7419,Le Grand Empire
7423,Computer Finance
7424,Computer Hockey
7425,Computer Football
7426,Computer Baseball
7427,Computer Basketball
7428,Der Wüstentruck
7429,Computer Golf
7430,Computer Sailing
7431,Samsonite Football Game
7432,Emboscada
7433,Think Twice
7435,Trial Lawyer
7436,Casinopoly
7437,Mr. Bean The Game
7438,"Adventures with Clifford, the Big Red Dog"
7439,Samsonite Basketball Game
7440,Deflect 5
7441,Brainwaves
7442,Avis de Tempête
7444,Ana contre Corax
7445,Frégate noire
7448,Tupamaro
7449,Computer Football: Scrimmage
7450,Stop-Gate
7452,Scrabble Crossword / Dominoes
7454,Northwest Passage!
7455,Speed Circuit Tournament Tracks
7456,Orbital Chess
7458,Ecology: Game of Man & Nature
7459,Husband at Large
7460,Q*bert Card Game
7468,Rumble
7469,Aliens Expansion
7471,Breaking Point
7473,Drag Strip!
7474,Time Travelers
7476,Complica
7477,Streng Geheim
7478,Weimar
7481,Itinerary
7482,Rush N' Crush
7484,Kleine Monster
7485,The HexGames
7486,Lucky 13
7489,Cold War
7490,Walk in the Woods
7492,There's a Growly in the Garden!
7494,Africanus: SPQR Module
7495,Dictator: Caesar Module
7496,War Elephant: SPQR Module
7497,Consul for Rome: SPQR Module
7498,Pyrrhic Victory: SPQR Module
7499,Veni Vidi Vici: GBoH Caesar Module
7500,Jugurtha: Caesar and SPQR Module
7504,Diadochoi: Great Battles of Alexander Module
7505,Phalanx: Great Battles of Alexander Module
7506,Operation Konrad
7507,Corsair!
7508,Mission: Grenada
7509,Christians and Lions
7510,Shuttlewars
7512,Historiallinen Helsinki
7513,Shockwave
7515,ID: The Identity Game
7516,PerPlexus
7517,Pop of the Form
7518,"Words, Words, Words"
7520,Icebreaker
7521,Wallace & Gromit Going Crackers
7523,Space Crusade: Mission Dreadnought
7524,Zzzinity
7525,Up For Grabs
7527,Bases Loaded Baseball
7528,Drag-Ominos
7529,Space Crusade: Eldar Attack
7530,Duell der Schamanen
7531,Ogre Reinforcement Pack
7532,Who Really Has the Huevos?
7533,Demontowers
7534,Cabal
7535,Timelag
7536,Battlegame Book 3: Galactic War
7540,O Alquimista
7542,Plug-A-Jug
7543,Bewilder
7544,Americana Golf Game
7545,Cover Up
7546,Dominator
7548,Hoo-Dee-Nee
7550,How to Host a Murder: All My Children
7551,Snoopy Come Home
7555,Nibelungenlied
7557,Battlegame Book 1: The Wild West
7559,Space: 1999
7560,Home Golf
7561,Mad Chatter
7564,Piracy on the High Seas
7565,Poker Bingo
7567,Proteus
7568,Fluster
7569,Amphorae
7572,Scrabble Scoring Anagrams
7573,Mamoonia
7574,Wickie
7580,Algoritmo
7581,Pinko Pallino
7582,Warhammer Adventures
7583,Auto Market
7585,Hill(y) Billy
7587,Solitaire ASL
7588,Principles of War: Napoleonics
7589,Triangle
7591,Sportac
7592,Touchdown: The American Football Game
7593,The Book of Greek Myths Pop-up Board Games
7594,Net.opoly
7595,CLAC
7596,Kupido
7597,JZ
7598,Spider-Man Swing into Action
7599,SpyQuest
7602,Endangered
7603,BrickQuest
7608,Nuts!
7613,Zippidy Zoo
7615,Caesar
7616,Winter Pause
7617,Children of the World
7618,Check Mate
7619,Clash
7620,Zebulon
7624,Evil Stevie's Pirate Game
7626,Queen Bee
7627,Ciphagrams
7628,"Nøff, Kvekk, Mjau"
7629,Spit it Out!
7632,The Near East
7633,Spain and Portugal
7643,Junior Executive
7644,Cherry Ames' Nursing Game
7645,Winning: The Bicycle Race Game
7646,Credibility Gap
7647,Castle of Magic: The Castle Cursed
7648,Championship Baseball
7649,Eurocracy
7653,Columbus Was Wrong
7654,Challenge the Yankees
7655,Bean Bag Buccaneers
7656,The Battle Game
7658,Maneuver
7659,Treasure Island
7660,Bottoms Up
7661,Les Blindés
7663,Noch mehr Ärger
7664,Ayrton Senna: The King of Monaco
7665,Karter Peanut Shell Game
7666,Too Many Georges
7668,Frantic Frogs
7669,Getaway Chase
7670,World Conquest
7671,Drip Dragster
7672,The Exciting New Game of the Kennedys
7673,Dark Shadows
7674,The Undersea World of Jacques Cousteau
7675,Super Spy
7677,Divers Down
7678,The Ultimate Game
7679,Busine$$ GO
7680,The Match Game
7681,Dragon Supreme
7683,Ronda Magica
7684,Route 66 Das Kartenspiel
7685,Duello
7686,Cut Mat
7687,Space Race
7689,Deluxe Pinball Soccer
7690,Scorched Earth
7691,MTV: The Game
7692,Hi Jack
7696,Fourhanded Checkers
7698,Zoo Quest
7699,Big Bucks Baseball
7700,Race-A-Car
7701,Them Bones
7702,Wafflin' Willy
7703,Principles of War: 19th Century
7704,Academie
7707,Carcassonne: King & Scout
7716,Kratz Die Kurve
7721,L'An Mil
7722,Egghead or Chicken
7724,Planes in Flames
7725,Ships in Flames
7726,Carrier Planes in Flames
7727,Nuclear Armageddon
7728,Cruisers in Flames
7729,Leaders In Flames
7730,Asia Aflame
7731,Africa Aflame
7732,Convoys in Flames
7733,Mech In Flames
7734,Politics in Flames
7735,Fatal Alliances II
7736,Armory
7738,"Golf, the Game"
7740,The Chronicles of Narnia
7741,Magical Arena
7743,Trivial Pursuit: Entertainment Edition
7744,Roots
7745,Strato Tac-Tics
7747,Monopoly: Betty Boop
7751,The 1916 Brusilov Offensive / Gorlice-Tarnow Breakthrough
7756,Normandy '44
7757,A Rhyme in Time
7758,La Pétanque
7759,DeathMatch Asylum
7760,Ghouls
7761,Tee Off on Golf
7763,Pictionary: Simpsons Edition
7764,Fantasy Manager
7765,Total War
7767,Gladiators
7768,Giac My
7769,Sum-It
7770,Rapier & Dagger
7772,Hostile Aircraft
7773,"Fire, Hack & Run"
7775,Barsoomian Battle Manual
7776,Laser Tank
7777,Pyramido
7778,Catena
7780,The Magic Box
7781,Skyhawks
7782,Ship o' the Line
7783,"Signal Close Action, Fast Play"
7784,Mustangs and Messerschmitts
7785,Flying Tigers
7786,Complete Fighter Combat System
7787,Air Aces
7788,Air Power
7789,Dogfight Over Flanders
7790,Rudis
7791,Don't Give Up the Ship
7792,Trench
7793,Field Regulations
7794,Valley Forge
7796,Paired Up
7797,Incredible Victory
7798,They Met At Gettysburg
7800,Orient
7801,Rubik's Cube Card Game
7807,Windigo
7809,Energizer
7810,Zombies!!! 3.5:  Not Dead Yet
7811,Stranded
7812,The Same Game
7813,Tri-Gammon
7814,Wicked Willie The Boardgame
7816,Capture
7817,Tight Squeeze
7818,Relate
7819,Bird Brain
7820,Honeycomb
7825,Tracks to Titicaca
7833,Daytona Challenge
7835,Space Checkers
7836,Abi 94
7837,Drago Mago
7839,Danger Island
7841,Swords & Wizardry
7842,Land of the Giants
7845,Mighty Morphin Power Rangers: Battling Dice Game
7846,Alan Jones Formula 1 Grand Prix Racing Game
7848,Snakes and Ladders 3D
7850,Shootout Pro Soccer
7852,The Secrets Game
7853,Chicken Soup for the Family Soul
7855,Crackers in my Bed
7856,Ranger: AO Sierra Expansion Kit
7857,Ranger: AO Victor Expansion Kit
7859,Dragon Ball Card Game
7871,Not An Island
7872,Messages
7873,Early Years
7874,First Impressions
7875,Taxi
7876,Personal Portraits
7877,Alphabet Soup
7878,Our Town
7879,Hotel Ritz
7880,Diplomatic Mission
7881,Break A Leg
7882,The Circus Comes to Town
7883,S.O.S.
7884,The Good Ship Freedom
7885,Community
7886,Teddy Bears & Tigers
7887,Space Future
7888,Earthquake
7889,Untrivia
7890,Choices
7891,Earth Game
7892,Yin Yang
7893,Together
7894,Starwords
7895,Galaxy
7896,Amazing Illusions
7897,Ploughshares
7898,Warp n Woof
7899,Oasis
7900,Let's Go Sailing
7901,Yard Sale
7902,Co-Op Marble Games
7903,Bambino Dino
7904,Fuzzy Math
7905,Deep Sea Diver
7906,Sky Travelers
7907,Investigators
7908,Co-Op Parlor Games
7909,A Beautiful Place
7910,Hugs & Tickles
7911,Home Builders
7912,Sand Castles
7913,Eyes of the Jungle
7914,Games Kit: 4 Cooperative Pencil & Paper Games
7915,Co-Op Games Manual
7916,Funny Face
7917,Granny's House
7918,Eagle Eye Agency
7919,Zen Blocks
7920,Snowstorm
7921,Round-Up
7923,Brainy Games
7925,Bus Depot Diner
7926,Sleeping Grump
7928,The Andy Griffith Show Trivia Game
7931,Remember Gordon! The Battle of Omdurman
7932,La Beast
7936,Police
7937,Tudor Joust
7940,Cheops
7945,Swayze
7946,Keep Quiet
7949,Touch
7952,Flat Cat
7953,Nephite Appetite
7954,Confederate Rails
7956,Formel 1 Nürburgring
7957,FRANCHI$IT
7959,Marvel Super Dice
7961,Yep!
7962,Dashing Donkey
7965,Atlas Adventures
7968,Constellation Station
7969,Speed and Steel
7971,Lucky Seven
7981,Paradux
7983,Gundam G-Generation Digiboard Mission
7984,BattleLust
7985,Wolfsspuren
7987,Catch Mag
7990,Moscow '41
7996,Fuh Gedda Boudit
7997,Bullwinkle Hide-N-Seek
7998,Hyperchess
8000,Rainbowland
8003,Warhammer Ancient Battles
8004,The Great Escape
8005,James Bond 007: Thunderball
8006,Galaxy Chess
8007,Locomotion
8010,Mouse House
8011,Frog Race
8012,Take 4
8013,Cup Winner
8014,Shoulder to Shoulder
8015,The Twizzle Game
8016,Control
8018,Supremacy:  Boomers – Warlords and Pirates Blister Pack
8019,Supremacy:  Tanks – Warlords and Pirates Blister Pack
8020,Rallye Monte Carlo
8021,Mafiosi Spinosi
8023,Faces in the Crowd
8025,Orion: Combat Near the Speed of Light
8026,Video Fighter: Dragons of Fury
8027,Verrückte Tiere
8028,Goblin King
8029,Medieval Empires
8032,4 CYTE (Foresight)
8034,Making It
8035,Pickin' Chickens
8043,Gear Krieg Wargame
8044,Renaissance of Infantry
8047,Hot Potatoes
8050,Die Mauer
8052,Die frosch-fröhliche Poolparty
8053,Waterworld
8054,Jogo do Hulk
8055,Living Dead Dolls Board Game
8057,1944: Second Front
8058,StakXchange
8060,Treasures of the Smithsonian: The Game
8061,Willi Wichtel
8062,The X Game
8064,The Monitor and the Merrimack
8065,The Erie Canal
8070,The Great War in the East
8072,Jason-1: Voyage on the High Seas
8073,Staccato
8074,Plumb Crazy
8075,Dynamite Shack
8076,Wacky Races
8078,Missile Game
8080,Sleeping Beauty
8082,Dexter's Laboratory: The Incredible Invention Vs Dee Dee
8083,Cowgirls
8084,Polygon
8085,Snow White and the 7 Dwarfs
8086,Little Red Riding Hood
8087,The Little Mermaid
8088,Scrabble Rebus
8090,Quadro
8091,Filmstar
8092,POP Score
8094,Enterprise
8099,What's Up?
8102,Typhon sur le Pacifique
8105,Talisman Sorcerers Tower Expansion (Fan expansion for Talisman)
8106,One Fish Two Fish Red Fish Go Fish! Card Game
8108,Horton Hears A Who! Card Game
8113,Kontor: Die Aktionstafeln
8114,Matrix
8115,Murder Party: Crimini Divertenti
8116,Murder à la carte: Dracula's Bite on the Side
8117,Admiral
8118,The Pearly Gates
8119,Travel Around Australia
8120,Aussie Animal Sanctuary
8131,Mecha!
8136,Sir Ring-A-Lot
8137,Spacefarers
8141,Countdown
8142,The Family Game
8143,Hook the Crook
8144,Combat
8145,Terminator 2: Judgment Day
8146,"Trucks, Trains, Boats and Planes game"
8148,Trio
8149,Confrontation
8150,Confrontation Expansion Kit
8151,Gekishin K.O.
8152,Dunk Jam
8153,Oval Trick
8154,Fun Dive
8155,Warumono
8156,Gouwan Strike
8157,Gateball?
8158,Inga
8161,Fall of Berlin
8162,Murder à la carte: A First Class Murder
8163,CWARDS: The Ultimate Card & Word Game
8164,Fast Golf
8165,Himalaya Blackjack
8167,Key-Cue
8169,Quits
8171,Chug-A-Lug
8174,Dschingis Bohn
8176,UNO: X-Men
8181,Adam Games Football
8182,Crown of the Emperor
8183,Fence & Fenceability
8184,Deadwood: On Location
8185,Ruhe in Frieden
8186,Ambulance Chase
8187,The Power of Quasar
8188,Die wilden Fußballkerle
8189,Cargo Wars
8194,Papperlapapp
8197,Swords & Spells
8198,StarGuard!
8199,Was fehlt denn da?
8200,Green Beret
8202,The All American Trivia Board Game
8209,Serata in Giallo: Sangue Blu
8211,Great States!
8212,Addictionary
8213,The Breyer Game of Horse Sense
8214,Orilla: 1st StarGuard Supplement
8215,Intermedium: Stepping Stones
8216,Guerilla
8218,Quest for the DragonLords: The Crystal of Power
8223,Cacciatori di viverne
8224,Mighty Beanz
8225,James Bond 007
8230,Noah's Ark
8231,Pacific At War
8233,Lords & Wizards
8234,Rhumb Line
8235,Conversation Pieces: Sports Stories
8236,Crozzle
8237,Mini-Bowling
8239,Lilo & Stitch's Island of Adventures
8240,Bärenwald
8241,Austin Powers Trivia Game
8242,La Squadriglia degli Assi
8244,GiochEuro
8248,Shoot the Moon
8251,Variance
8256,LEGO Constructionary Game
8257,& Cetera
8260,Monster Parade
8261,CoMotion: The Competitive Game of Communicative Gestures
8262,Mücke mit Tücke
8263,Nuremberg: Trial of the Century
8264,Yellow Submarine
8265,The Redcoats are Coming
8266,Affenzahn
8268,Winceby
8269,BANG! High Noon
8270,Fighter Bomber
8271,El juego de los animales
8272,I Giochi del 2000: Giallo in Casa Vernaschi
8274,Combat Wings
8275,Treasure Hunters
8276,Diversion
8277,Pentaghastal
8278,Timberrr!
8280,Bundeswehr:  Nato's Front Line
8281,Reinforcements - New U.S. and Soviet Units for Assault
8282,Quirks Expansion Set #2
8286,The Wizard of Oz Yellow Brick Road Game
8287,"Chieftain, An Assault Series Module"
8288,Quirks Expansion Set #1
8289,Interface
8290,Vietnam Survival Tour-365
8291,Bird in the Hand
8292,Marlowe
8293,Egalité
8294,5-in-a-row
8296,Weltenwandler
8297,Speedy Delivery
8298,Stop the Train
8299,Robbys Rutschpartie
8300,TOM: The Origins Metagame
8301,I Giochi del 2000: Gli Ultimi Templari
8302,Pacific Passage
8303,Passage to Cathay
8305,Middle Passage
8306,Duel Magical
8309,Die-Check
8310,The American Aces
8311,Combat
8312,12 O'Clock High
8313,Air Cobra
8314,Arthur Goes to the Library
8315,Spitfire!
8318,The Sands of War Expansion Kit
8323,Seize the Realm
8330,Rapid Deployment Force (RDF)
8333,Solomon Sea
8338,I Giochi del 2000: Elemental Wars
8339,I Giochi del 2000: Dream team
8340,Uncle Remus Game: Zip!
8341,Yahoo Buckaroo!
8343,Flash
8344,Defiant Holland
8345,Piratenschatz
8346,Memoland
8347,Beware the Bog
8348,Rough and Ready
8349,Farm Families
8357,Spires of the Kremlin
8360,Lost Battles
8361,Crimean Shield
8367,Boat Wars: A Car Wars Supplement
8368,"Car Wars Expansion Set, The AADA Vehicle Guide 2 Counters"
8369,"Car Wars Expansion Set #6, The AADA Vehicle Guide Counters"
8370,"Car Wars Expansion Set #7, Off-Road Duelling"
8371,"Car Wars Expansion Set #8, Chopper Challenge"
8372,"Car Wars Expansion Set #9, Muskogee Fairground & Family Emporium"
8373,"Car Wars Expansion Set #5, Double Arena"
8375,"Car Wars Expansion Set #4, Armadillo Autoduel Arena"
8376,Car Wars Expansion Set #1
8377,Car Wars Expansion Set #2
8378,"Car Wars Expansion Set #3, East Midville"
8379,"Sunday Drivers, A Car Wars Supplement"
8380,Check Six!
8381,"Truck Stop, A Car Wars Supplement"
8383,Thirty Years War (first edition)
8384,Becoming One
8385,Starship Duel I
8386,Alert Force
8387,FEBA
8389,Bug Buddies
8390,Punta
8391,Star Trek Starfleet Game
8395,Giganten
8397,Rommel at the Meuse
8398,Schwarz-Rot-Gold
8399,Sculley
8400,Travel Buff
8404,"The Warriors of the Green Planet Trilogy of  Games, Additional Rules"
8407,Indiana Jones and the Wrath of Hecate
8411,Star Wars: Corellian Smuggler
8412,Warriors of the Green Planet
8413,War of the Sky Galleons
8414,Operation Dragon Rouge
8415,En Pointe Toujours II: Normandie 1944
8416,Tank! Expansion
8417,PBI
8418,"Siege!: The Game of Siege Warfare, 50 AD-1400 AD"
8420,Battlecards: World Conflict – North African Campaign – Starter Set
8421,En Pointe Toujours!
8422,Surprise!
8425,Bzz Out
8427,Silo 14
8428,Shenandoah
8430,Objective: Atlanta
8431,Vanity Chase
8434,Extinction: The Game Of Ecology
8435,Carrier Battles
8436,MechWar 2
8437,Barbary Coast War
8438,Dragon Spell
8439,Gibberish
8440,Berk's Trap Door game
8441,En Pointe Toujours III: Koursk 1943
8443,Crash! the Bankrupt game
8444,Prendi e porta a casa
8445,ReelGenius
8451,Rough Riders
8452,Unconditional Surrender
8453,Edson's Ridge
8458,Terra Galactix
8460,Paintcheck: The Paintball Game
8462,Main Event Wrestling
8463,Battle Damage: Code Red
8464,Star Fleet Battles Expansion #1
8465,Star Fleet Battles Expansion #2
8466,Star Fleet Battles Expansion #3
8467,Shoot-Out
8469,Sword Lords
8472,"Malta, Clash of Eagles Expansion"
8473,"Sturmovik, Clash of Eagles Expansion"
8474,Desert Falcons
8476,Le Saghe di Conquest
8477,"10-Four, Good Buddy"
8478,Ad Liners
8480,Virtual
8482,Tenacity
8483,VCR California Games
8485,Tyrant: Battles of Carthage versus Syracuse
8489,Sack Armies
8492,La Battaglia dei Cinque Eserciti
8493,Anagramania
8494,For Sale: A Real Estate Game
8496,Blue's Clues Big Easy Game
8498,Lord of the Rings: Battle of Destiny
8500,Rummikub 500
8501,Vandorian Phlanx
8503,Arkansas Bluff
8504,Risk: Lord of the Rings Expansion Set (incl. Siege of Minas Tirith game)
8505,Buy And Sell
8506,Wie Du Mir...
8507,Wo ist Jack the Ripper
8510,Twilight of the Hapsburgs
8511,100 Acre Wood Stamp Game
8512,Zoography
8513,Snow White and the Seven Dwarfs
8514,Forgotten Axis: The Romanian Campaign
8516,The Second Boer War
8518,Belisarius
8523,Jumble: That Scrambled Word Game
8524,Chief Surprise
8525,Supergeroi (Superhero)
8526,Claymania
8527,Superstition
8528,The Lorax Card Game
8529,Break Away
8532,Zoccer
8533,Quintillions
8534,The Hair Bear Bunch Game
8535,Soccer Challenge
8536,Traffic Jam
8539,Dozo
8540,Calva-d-Os
8541,Montezuma
8543,Check
8546,More Battle for China
8547,Toying With Destruction
8548,Gounki
8549,My Little Pony Game
8550,Between The Sheets
8554,Grab Bag
8555,Identity
8556,Towers of Hamburg
8557,Auf der Kippe
8558,Mentix
8559,Count-down
8561,Long Shot
8562,PDQ
8563,Blitz
8564,Music Mystery
8565,Bi-litaire
8566,Das Original Herzblattspiel
8568,Der Kleine Kommissar
8570,Challenge Football
8572,Jumble
8574,A Box of Silly Word Games
8578,Wacky Wigwam
8579,Walk a Crooked Mile
8580,Walk Along Sesame Street
8581,Explorium: A High Stakes Mining Extravaganza
8582,Whirlpool Fishing
8583,Wild Webber
8584,Wild Wooly
8586,Mr. T Game
8587,The 70's Game
8588,Play On Words
8591,Der Kleine Prinz
8594,GobCon
8595,Urland expansion
8600,Auf & Ab
8602,Tobruk Expansion Pack 3: Devil's Garden
8603,Tobruk Expansion Pack 4: Blunted Sword
8604,The Last Hurrah: ASL Module 6
8605,West of Alamein: ASL Module 5
8606,Kseri
8607,Code of Bushido: ASL Module 8
8608,Hollow Legions: ASL Module 7
8609,Gung Ho!: ASL Module 9
8610,Croix de Guerre: ASL Module 10
8611,Red Barricades: ASL Historical Module 1
8612,Kampfgruppe Peiper I: ASL Historical Module 2
8613,Pegasus Bridge: ASL Historical Module 4
8614,Kampfgruppe Peiper II: ASL Historical Module 3
8615,Blood Reef: Tarawa – ASL Historical Module 5
8616,A Bridge Too Far: ASL Historical Module 6
8617,Couplez
8621,Bible TriBond
8622,Bible Mad Gab
8623,Bible Blurt!
8625,Peter Funk's Winning Words
8627,Meltdown: The Nuclear Energy Conflict Game
8628,Tally Ho!
8629,Hostage
8631,Pocket Boggle
8632,Travel Aggravation
8635,Slap Shot
8638,Monopoly Junior: Travel Edition
8639,Ready Steady Cook
8640,Junior Dingbats
8641,Pasta-Pasta
8642,Willi Waldwichtel
8645,20th Century Time Travel Card Game
8647,Alphabet City
8648,Schabernack!
8649,K-9 Capers
8650,Dish It Up!
8653,Gosford Park
8654,Grand Prix
8655,Huggin' The Rail
8657,Rummel im Dschungel
8659,Blast Off
8660,U.F.O.ria
8661,Mario Andretti's Racing Rage
8662,Swivel
8663,Trampelpfad
8664,Good Dog Carl: the Game
8665,Monopoly: Rugby World Cup
8667,Sack Armies: Cradle Wars
8669,Suburban Slasher
8672,Chrononauts: Lost Identities
8674,Never Ending Stories
8677,Dragon Ball Z: Fusion Saga Battle Boardgame
8678,Veto
8680,Predicaments
8681,Alley-up
8682,Witch Pitch
8683,Worm Wrestle
8684,By the Numbers
8685,Topix
8686,Vowels Up
8687,Wine Cellar
8688,Send Aben videre!
8692,Family Reunion: The Game
8695,Speed Circuit Accessory Pack 1
8696,Speed Circuit Accessory Pack 2
8697,Speed Circuit Accessory Pack 3
8698,Speed Circuit Accessory Pack 4
8701,Power Quest
8704,Battle of Vittoria
8706,Chief Herman's Next Big Thing
8708,1944
8710,Infernal Machines
8712,Combat! Kursk
8713,Combat! Stalingrad
8714,Combat! Rangers
8715,Combat! Normandy
8716,Pointe du Hoc
8718,All American III: Shanley's Hill
8726,The Apprentice
8729,I've Created a Monster
8732,Striker Out
8733,Calling All Cars
8734,"Mister Ed, The Talking Horse"
8735,Mad Scientist: Monster Lab Escape
8738,Power and Resolution
8739,The Flying Nun Game
8744,Okinawa
8745,Leyte
8750,High Rollers
8752,Let's Go To The Races
8759,Tsushima
8760,Port Arthur
8761,The Russo-Japanese War
8762,Speed Circuit: Grand Prix de France
8763,Speed Circuit: Grand Prix de Belgique
8764,Speed Circuit: South African Grand Prix
8765,Speed Circuit: British Grand Prix
8766,Pila
8767,Chessington
8768,Genesis Climber Mospeada
8769,The Rise and Fall of the Galactic Empire
8770,The Rise and Fall of the Magic Empire
8771,Willie Go Boom
8772,Shiseikan: Planetary Colonial administrator
8773,Appleseed
8774,Mobile Suit Gundam: Char's Counterattack
8775,Die Bremer Stadtmusikanten
8776,Wizardry: Tiltowait Card Game
8777,Giant Gorg
8778,Villgust Card Game
8779,Megazone 23
8780,Battle of Stanrey
8781,Great War At Sea: Great White Fleet
8783,European Theater of Operations
8785,Brain Strain
8786,Beyblade TCG
8789,Fußball
8792,Tortoise and the Hare Board Game
8793,1914: Opening Moves
8794,Legacy of Glory
8795,Joust
8796,Collegiate Crew
8799,Andersonville
8800,Sacrifice in the East
8801,Domino Land
8807,Zhadu: Legend of the Sharing
8809,Cross-City
8810,Der Schuh des Manitu: Das Kartenspiel
8811,Vegas
8814,Obalistig
8819,Logistics Command
8820,Frigates!
8822,Juggernaut: Great Battles of Alexander Module
8823,The Battle of Bunker Hill
8827,Quattro Schach
8830,Nach dem Regen
8831,Triple Crown
8832,Newsmaker
8835,Stars and Bars
8836,Kokko Thrill
8838,Galactic Takeover
8839,Geweihte Steine
8841,Twin
8842,Eselspiel
8844,Qwink
8845,Age of Steam Expansion #2: Western US and Germany
8846,Word for Word
8850,Das Alte Reich
8851,So ein Mist!
8853,Himalaya Expedition
8854,Red Christmas
8855,Swingo
8856,Tritime
8857,Grabung im Tal der Könige
8858,Paparazzi
8859,Tacheles
8861,Das grosse Dudenspiel
8862,Piratenschatz
8865,In 80 Tagen um die Welt
8866,Iqube
8867,Honour Alone: Hong Kong 1941
8868,Merlin
8869,Xhenor
8871,Mork & Mindy
8872,Atlanta: Civil War Campaign Game
8873,Tribound
8874,Dungeons & Dragons: The Fantasy Adventure Board Game – Eternal Winter Expansion Pack
8875,Caçadores De Notícias
8876,Corrida Presidencial
8879,Veredicto
8890,Punch Cards: Wasted Lands
8891,Mission: Survival
8893,Pac Man Magnetic Maze
8894,How the Grinch Stole Christmas! Game
8895,Wyatt Earp
8897,Kennen Sie Traxenbichl ?
8898,Die Schwindler GmbH
8899,Rimini
8900,Quisine
8901,Het Zuiderzeespel
8902,Das Quiz des 20. Jahrhunderts
8905,Strategy: The Navy Game for All The Family
8906,Licht und Schatten
8907,Flößer am Katarakt
8908,Bäuerchen & Co
8912,Linop
8914,The Secret Garden
8917,Briljant
8918,Burgen von Teufelsbach
8919,Trek
8921,Finder's Keepers
8922,Colors
8925,Monday Night Football: Interactive TV Card Game
8926,Catch 22
8927,Let's Be Safe!
8928,Lady Luck
8929,Similarius
8931,Talk About
8932,Prison Bitch
8933,Happiness
8934,Die-Roll
8936,Chameleo Chameleo
8937,Das Piratenschiff
8938,Pirate
8941,The Road to Dien Bien Phu
8942,The Gender Gap
8947,Freight Yard
8948,Beachhead Invasion Game
8950,Bid It
8955,Powersled Circuit
8956,Captain America Game (Featuring the Falcon and the Avengers)
8959,Fais pas l'âne
8960,Roma
8961,Pirates!
8963,Robot Wars: The Game
8967,Even Elephants Forget
8968,Alphabet Soup
8969,Perception
8971,Orient Expedition: India (Scorpion Palace)
8973,Custer's Last Stand
8975,Hawaiian Punch
8978,Skribble: The Mystery Drawing Game
8980,Thar She Blows!
8984,In The Chips: Silicon Valley
8988,Perfect Timing!
8991,Music Mania
8992,Millenniumopoly
8994,Zingers
9000,Bull Market
9001,Bewitch
9002,Norns: The Shirt Game
9003,Battlefront: World War II Air Warfare
9005,Tricky
9006,Pass the Buck
9007,Hovertank: Tactical Combat 2054-2115
9008,Inventions Trivia
9009,Thin Ice
9010,Dvorak
9011,Cubes
9012,Vision Impossible
9014,Office Scandal
9015,Madworld
9018,Trafalgar
9019,Wacky Races: Card Game
9023,MTV Remote Control
9024,Farm n' Country Trivia
9025,Payoff Machine
9026,The Johnny Bravo Catch Him If You Can Game
9030,The Crow
9031,Wildstorm: Set 1
9032,Planet Petri
9033,The Marcher Lords
9036,Fast Break
9038,Disciples II: Blades of War
9040,Stalingrad: Pivot on the Volga
9042,The Siege of Hong Kong
9043,Movie Makers
9045,Switzerland must be Swallowed!
9046,Zhukov's First Victory
9047,Auto Repair: A Game of Expenses
9050,Dei Imperium
9051,Convention!
9052,Maehmohri Sat.1 Comedy
9053,Carrier War: the War in the Pacific 1941-1945
9054,Shahmot
